A	B	correlation	p-value
ME43	ME22	-0.0890159551489917	0.6339319113234
ME47	ME22	-0.105553825671456	0.571985051844373
ME12	ME22	0.0899970813465637	0.630182522550486
ME4	ME22	-0.703837628425358	9.97940401731381e-06
ME15	ME22	-0.390847081728247	0.0297029925173608
ME16	ME22	0.0884337521466598	0.636161032304633
ME7	ME22	0.145747875008716	0.434018620952042
ME10	ME22	0.179928506816609	0.332761366690827
ME30	ME22	-0.00473326829460632	0.97983894647319
ME37	ME22	-0.18990300179523	0.306197233619487
ME42	ME22	-0.184124487443205	0.321419745809279
ME26	ME22	0.0754111828048482	0.686806720189342
ME44	ME22	-0.374086969873576	0.0381548438907203
ME39	ME22	-0.525376579371094	0.002405608803132
ME27	ME22	-0.513090180341978	0.00316017001551392
ME1	ME22	-0.623705654585703	0.00017769162467862
ME5	ME22	-0.671617777760676	3.52496362504077e-05
ME9	ME22	-0.0646511053826457	0.729694794669475
ME11	ME22	-0.0224510648689962	0.904578004457551
ME52	ME22	0.0742237927962486	0.691495691297324
ME19	ME22	-0.0993928845436323	0.594743245099459
ME50	ME22	-0.0474904512063999	0.799732990125628
ME51	ME22	-0.155402457023065	0.403843493618903
treat_Ctrl	ME22	-0.226352433949234	0.220780417580655
ME46	ME22	0.00756489510309716	0.96778286166186
ME13	ME22	0.0174045911511575	0.925959733310935
ME18	ME22	0.0333848480926301	0.85849534083562
ME29	ME22	0.0393783171944054	0.833417411557635
ME32	ME22	0.0404482233138448	0.828956809872901
ME34	ME22	-0.156981909912099	0.399022957645409
ME45	ME22	0.00615584850767438	0.973781384596873
ME21	ME22	0.107380187695664	0.565314774249088
treat_Treat	ME22	0.226352433949234	0.220780417580655
ME40	ME22	-0.0320220221423744	0.864217520636513
ME24	ME22	0.344533005656259	0.0576929191648589
ME25	ME22	-0.154165193884558	0.407642607385221
ME35	ME22	-0.212339007724968	0.251461622348821
ME38	ME22	0.0368095958287221	0.844147308159005
ME14	ME22	0.0290790029783625	0.876597221995646
ME41	ME22	0.181779077677461	0.327729509465248
ME17	ME22	0.0404076889707139	0.829125709472638
ME36	ME22	0.0522343217334241	0.780193044231072
ME20	ME22	0.651795032668977	7.12068339433637e-05
ME48	ME22	0.442507029600634	0.0126763201542399
ME3	ME22	0.289142061808651	0.114650829338287
ME0	ME22	0.447080588153596	0.0116826819906049
ME2	ME22	0.541295445497356	0.00166342035510762
ME22	ME22	1	0
ME6	ME22	0.658454368383471	5.65461266556358e-05
ME23	ME22	0.580133433905764	0.000624128007058502
ME8	ME22	0.0806097720329924	0.666413716482179
ME28	ME22	0.0221949960093654	0.905661507827846
ME33	ME6	-0.0364520430095837	0.84564307433062
ME49	ME6	-0.0177649400377386	0.924431091437254
ME31	ME6	0.00917275581803339	0.960940084368236
ME43	ME6	-0.133453729377303	0.474167033377236
ME47	ME6	-0.10320353031512	0.580620586960169
ME12	ME6	-0.0239125084733744	0.898397479956785
ME4	ME6	-0.0430460089893526	0.818148220777164
ME15	ME6	0.0323319911227916	0.862915431729895
ME16	ME6	0.0594269415200064	0.7508195353596
ME7	ME6	0.0298369670096567	0.873406020215336
ME10	ME6	0.0432023671182017	0.817498685361537
ME30	ME6	-0.0702309540940095	0.707344800402763
ME37	ME6	-0.323038646341748	0.076301427375045
ME42	ME6	-0.217910265111645	0.238943388480754
ME26	ME6	-0.0363644498318776	0.846009587241673
ME44	ME6	-0.718301218228773	5.3603073307564e-06
ME39	ME6	-0.718499892985641	5.31334514848852e-06
ME27	ME6	-0.716490349684109	5.80599324246058e-06
ME1	ME6	-0.672565823482047	3.40392940540239e-05
ME5	ME6	-0.982738379243172	8.35787890238957e-23
ME9	ME6	-0.163057782671513	0.38078764536087
ME11	ME6	-0.00304167832655789	0.987043398970126
ME52	ME6	0.0421508855587171	0.821868963592466
ME19	ME6	-0.17250041521113	0.353430713930858
ME50	ME6	-0.0916002152038664	0.624075526653825
ME51	ME6	-0.114372762288469	0.540109432517933
treat_Ctrl	ME6	-0.101694308776649	0.586196119174303
ME46	ME6	0.0256280778812485	0.891149711258135
ME13	ME6	0.0588980042859423	0.752968564591655
ME18	ME6	0.000400364472335888	0.998294502441271
ME29	ME6	-0.0320221366135478	0.86421703971195
ME32	ME6	0.00424890985940416	0.981901685946981
ME34	ME6	-0.0969602278951127	0.603835870398784
ME45	ME6	0.0176368302229156	0.924974518166117
ME21	ME6	0.0199165577782691	0.915309362028112
treat_Treat	ME6	0.101694308776649	0.586196119174303
ME40	ME6	-0.019010327723112	0.919150080562575
ME24	ME6	-0.126455957161828	0.497852432321347
ME25	ME6	-0.0996058921783005	0.593949908311213
ME35	ME6	-0.141117540607001	0.448916569974803
ME38	ME6	-0.0213515415154601	0.909231580409955
ME14	ME6	0.087630507378433	0.639241598312713
ME41	ME6	0.24004091967432	0.193366940335099
ME17	ME6	0.0505548032826581	0.787096593259788
ME36	ME6	0.0620511380522325	0.740184980686807
ME20	ME6	-0.117647458569868	0.528491691934456
ME48	ME6	-0.0648219626379846	0.729007082043115
ME3	ME6	0.268547224761172	0.144083679536611
ME0	ME6	0.446205293043438	0.0118676108640729
ME2	ME6	0.542260419682778	0.00162568588360354
ME22	ME6	0.658454368383471	5.65461266556358e-05
ME6	ME6	1	1.55017652127766e-228
ME23	ME6	0.743222156013705	1.67242369122556e-06
ME8	ME6	0.0475367352247732	0.799541751300862
ME28	ME6	0.0104932680205148	0.955322229122125
ME33	ME23	-0.0604538399756611	0.746652567148832
ME49	ME23	-0.00707307780551647	0.969876422041646
ME31	ME23	0.00379266979955782	0.983844782633736
ME43	ME23	-0.136197011100434	0.465044672567097
ME47	ME23	-0.10834776098095	0.561795396296374
ME12	ME23	-0.0754772356697247	0.686546212135187
ME4	ME23	-0.184889466250948	0.319378118168167
ME15	ME23	-0.294176837858483	0.108191897181417
ME16	ME23	-0.53470282869499	0.00194223331644779
ME7	ME23	0.0374034873503488	0.841664034537895
ME10	ME23	-0.330862388035385	0.0690562278482621
ME30	ME23	-0.0254523385316844	0.891891771567907
ME37	ME23	-0.232118389977594	0.208928439066037
ME42	ME23	-0.257787879393044	0.161479102602342
ME26	ME23	-0.0250569552976765	0.893561606243225
ME44	ME23	-0.528798889923165	0.00222552061391974
ME39	ME23	-0.61745090509181	0.000215254257767572
ME27	ME23	-0.956943472546088	4.03907484083549e-17
ME1	ME23	-0.681734372211335	2.41205972883151e-05
ME5	ME23	-0.737156088310048	2.2470599994829e-06
ME9	ME23	-0.208621371048789	0.26005163182533
ME11	ME23	0.0145442808264242	0.938102250979881
ME52	ME23	0.0462503722518306	0.804861017654034
ME19	ME23	-0.134462079458228	0.470803141198407
ME50	ME23	-0.0967632005533937	0.60457488860124
ME51	ME23	-0.126071176254165	0.499171860776037
treat_Ctrl	ME23	-0.214015415677554	0.247650159308324
ME46	ME23	0.0612187975089669	0.743553053992477
ME13	ME23	0.0810409167110447	0.664732622822586
ME18	ME23	0.00312965565905268	0.986668675542596
ME29	ME23	-0.0276406615763576	0.882658155258424
ME32	ME23	-0.0129850521570902	0.944727368286392
ME34	ME23	-0.0670402942189715	0.720097059717901
ME45	ME23	0.0117884566584178	0.949814147828197
ME21	ME23	0.0486115385240818	0.795104044511963
treat_Treat	ME23	0.214015415677554	0.247650159308324
ME40	ME23	0.0371898924751856	0.842556980876796
ME24	ME23	0.0241773395668457	0.897278108793409
ME25	ME23	-0.117836564284753	0.527824497560416
ME35	ME23	0.295263066925972	0.106834916718988
ME38	ME23	0.109513279448306	0.557569398243543
ME14	ME23	0.125641702775043	0.50064661684771
ME41	ME23	0.26409233489437	0.15111310863655
ME17	ME23	0.0942801899095885	0.613920989597753
ME36	ME23	0.174263924560636	0.348455397379195
ME20	ME23	0.0351819207963533	0.85096065942069
ME48	ME23	0.469343286526892	0.00772923180661685
ME3	ME23	0.393760958850302	0.0284026419399942
ME0	ME23	0.613102542155611	0.000245368437098329
ME2	ME23	0.643119577723781	9.5367884542787e-05
ME22	ME23	0.580133433905764	0.000624128007058502
ME6	ME23	0.743222156013705	1.67242369122556e-06
ME23	ME23	1	0
ME8	ME23	0.322559255768025	0.0767637449215301
ME28	ME23	0.0559125194097293	0.765131942705464
ME33	ME8	-0.081186578395094	0.664165027712999
ME49	ME8	-0.0843058316263408	0.652054555254219
ME31	ME8	0.0366115613393377	0.844975688974784
ME43	ME8	0.0572854449781443	0.75953139938321
ME47	ME8	0.028497646447055	0.879046156772019
ME12	ME8	-0.0500996711054542	0.788970140146293
ME4	ME8	-0.11932999319046	0.522569779305192
ME15	ME8	-0.106833268402409	0.567308525945879
ME16	ME8	-0.0525496941939879	0.778898538244916
ME7	ME8	-0.016958305095416	0.927853289015455
ME10	ME8	-0.113701813044852	0.542504623864568
ME30	ME8	-0.0436183659866114	0.815771141883921
ME37	ME8	-0.0891712070321524	0.633338017618356
ME42	ME8	-0.192020772285954	0.300733656751888
ME26	ME8	-0.0459792824012418	0.805983107832191
ME44	ME8	-0.0412535612356839	0.825602667837248
ME39	ME8	-0.121257574697094	0.515825323815726
ME27	ME8	-0.131166374788941	0.48184386432178
ME1	ME8	-0.092627174171178	0.620176202299697
ME5	ME8	-0.0172402080680058	0.926657151791258
ME9	ME8	-0.0605277755549007	0.746352818952422
ME11	ME8	0.0463881370971471	0.804290929636722
ME52	ME8	0.04631040580498	0.804612579264679
ME19	ME8	-0.0500571418163656	0.789145270769672
ME50	ME8	-0.0917508242880508	0.62350304178106
ME51	ME8	-0.0163461849575251	0.930451092867432
treat_Ctrl	ME8	-0.271113970100141	0.140143017898358
ME46	ME8	-0.00533763167116392	0.977265321975236
ME13	ME8	0.0149712185463409	0.936288894127431
ME18	ME8	-0.0758328088070152	0.685144462153795
ME29	ME8	-0.0319759960307357	0.864410892720733
ME32	ME8	-0.0386309952628223	0.836536134829481
ME34	ME8	0.0348383802729859	0.852400064666594
ME45	ME8	-0.0205974565867303	0.912424853090187
ME21	ME8	0.00814175530285072	0.965327560956705
treat_Treat	ME8	0.271113970100141	0.140143017898358
ME40	ME8	0.0575636508653354	0.75839796444917
ME24	ME8	0.114188225720258	0.540767701307313
ME25	ME8	0.0246446597009495	0.895303343433228
ME35	ME8	0.117333903941472	0.529598857079686
ME38	ME8	-0.0119381399359469	0.949177727627843
ME14	ME8	0.108183237520106	0.562393112989206
ME41	ME8	0.0178205572676287	0.924195180090236
ME17	ME8	0.0241084017269223	0.897569472300065
ME36	ME8	-0.000993568317491037	0.995767551439499
ME20	ME8	0.0767281660096283	0.681619314853308
ME48	ME8	0.11147798077746	0.550479046317888
ME3	ME8	0.116799419640163	0.531488698346141
ME0	ME8	0.295765301626754	0.106211831377733
ME2	ME8	0.182277124953309	0.326383308380983
ME22	ME8	0.0806097720329924	0.666413716482179
ME6	ME8	0.0475367352247732	0.799541751300862
ME23	ME8	0.322559255768025	0.0767637449215301
ME8	ME8	1	0
ME28	ME8	0.12865687217337	0.490339338680835
ME33	ME28	-0.0745342370616968	0.690268664472854
ME49	ME28	0.0357685240752791	0.848503931534621
ME31	ME28	-0.00898062296423902	0.961757634607866
ME43	ME28	0.0938943297533059	0.615378773644941
ME47	ME28	-0.00800096621835872	0.965926776253698
ME12	ME28	-0.0204645644423774	0.912987742771804
ME4	ME28	-0.0407184476468336	0.827831023520658
ME15	ME28	-0.10883275601805	0.560035095225851
ME16	ME28	-0.0351274047904569	0.851189045521868
ME7	ME28	-0.0952778681907523	0.61015845457086
ME10	ME28	-0.136618687834539	0.463650698237872
ME30	ME28	-0.0103573625459898	0.95590031926027
ME37	ME28	-0.12737990346033	0.494691379889153
ME42	ME28	-0.0187170511485101	0.92039341101731
ME26	ME28	-0.0652865674743274	0.727138060041959
ME44	ME28	-0.0185171055729286	0.921241175521382
ME39	ME28	-0.0968916751990774	0.604092957041803
ME27	ME28	-0.0569827325438621	0.760765232044738
ME1	ME28	-0.0446860928842195	0.811341027057182
ME5	ME28	0.0113960654884182	0.951482651288409
ME9	ME28	-0.0611546972377551	0.743812630057147
ME11	ME28	-0.0360372003442312	0.847379163885633
ME52	ME28	-0.0654074688381136	0.726651947083259
ME19	ME28	-0.0537480718791143	0.773984893524442
ME50	ME28	-0.0640838483653959	0.731979519183908
ME51	ME28	0.0527174304473641	0.778210269392626
treat_Ctrl	ME28	0.116808755399335	0.531455661001483
ME46	ME28	0.0379676100865222	0.839306615332175
ME13	ME28	0.0280581498099211	0.880898243010394
ME18	ME28	-0.0415846605466363	0.824224547041061
ME29	ME28	-0.0367706573440678	0.844310175474359
ME32	ME28	-0.0658228770702426	0.724982493898784
ME34	ME28	0.027112952492996	0.884883485310724
ME45	ME28	0.0631335153715311	0.735812187143587
ME21	ME28	0.0189183060472368	0.919540181547316
treat_Treat	ME28	-0.116808755399335	0.531455661001483
ME40	ME28	-0.0266471567811885	0.886848444412038
ME24	ME28	0.136512613245864	0.464001150761596
ME25	ME28	0.0906666345071842	0.627628977360789
ME35	ME28	0.0770228885817576	0.68046038495189
ME38	ME28	0.0191967504043307	0.918359848655489
ME14	ME28	-0.0378136360209694	0.839949924782219
ME41	ME28	0.443917509923912	0.0123626036793652
ME17	ME28	-0.0444638351201785	0.81226273197789
ME36	ME28	-0.0217153336277775	0.907691547964627
ME20	ME28	0.0456707985024806	0.807260439065235
ME48	ME28	0.0573092450432182	0.759434416677174
ME3	ME28	0.0758508812281987	0.685073243934592
ME0	ME28	0.2405539892309	0.192387767039247
ME2	ME28	0.133691644297409	0.473372215001174
ME22	ME28	0.0221949960093654	0.905661507827846
ME6	ME28	0.0104932680205148	0.955322229122125
ME23	ME28	0.0559125194097293	0.765131942705464
ME8	ME28	0.12865687217337	0.490339338680835
ME28	ME28	1	0
