GSM2858678	GSM2858682	GSM2858686	GSM2858688	GSM2858690	GSM2858692	GSM2858694	GSM2858699	GSM2858701	GSM2858705	GSM2858707	GSM2858711	GSM2858713	GSM2858716	GSM2858718	GSM2858726	GSM2858727	GSM2858729	GSM2858739	GSM2858742	GSM2858746	GSM2858748	GSM2858749	GSM2858760	GSM2858761	GSM2858766	GSM2858767	GSM2858772	GSM2858780	GSM2858789	GSM2858792
4854	6	6	7	7	7	7	7	7	7	7	9	7	6	7	7	8	7	7	7	7	7	6	6	7	7	7	7	8	6	7	6
79852	5	6	5	6	6	6	6	6	5	5	5	5	6	5	5	5	5	5	5	5	6	6	5	6	5	5	6	5	5	5	6
23476	8	8	9	8	8	8	8	8	9	8	9	9	8	8	9	10	9	8	8	9	8	8	8	8	10	8	8	9	9	10	9
10270	7	7	7	7	6	6	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	8	7	7	7	7	8	7
26993	8	8	8	8	7	8	8	8	9	8	9	9	8	8	8	8	8	8	8	9	8	8	8	8	9	8	8	8	8	8	8
58525	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
64926	7	7	6	7	7	7	7	7	7	7	7	7	7	7	8	7	6	7	7	6	7	7	7	7	7	8	7	6	7	7	7
114770	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	4	5	5	5	5	4	5	5	4	4	4	4
26539	7	7	6	7	7	7	7	7	7	6	7	6	6	6	7	6	5	6	7	6	6	6	7	7	6	7	7	6	5	5	6
8529	5	5	5	6	6	5	6	5	6	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	4	5	6	5	5	5	5
57834	4	5	4	5	5	5	5	5	4	5	4	4	5	5	5	4	4	4	5	5	4	5	5	5	4	5	5	4	4	4	4
117286	5	6	5	6	6	5	6	6	6	5	6	5	6	5	6	5	5	5	5	6	5	5	6	6	5	6	6	5	5	5	5
58513	7	7	7	8	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	6	7	7	8	7	7	7	9	7	7
79086	7	7	7	8	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	8	8	7
27151	6	6	6	7	6	6	5	5	6	6	6	7	6	6	6	5	5	5	5	6	6	6	6	6	6	6	6	5	5	5	6
93323	7	7	7	8	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7
2063	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	8	7	7	7	6	7	6	6	7	7	7	7
83878	6	6	5	6	6	6	6	5	6	5	5	5	6	5	5	5	5	5	6	5	5	6	6	6	5	6	6	5	5	5	6
79575	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5
57719	7	6	7	7	6	6	6	6	6	6	6	7	6	6	6	6	6	7	6	7	7	6	6	6	6	6	6	7	6	6	6
83483	7	6	7	7	7	7	6	7	7	7	6	7	6	6	9	8	8	7	7	7	8	7	6	6	8	7	7	8	7	7	6
684	8	8	11	7	7	7	6	9	8	9	10	7	8	7	8	11	8	8	7	9	7	6	8	7	11	9	7	6	9	7	10
100130519	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	5	6	5	5	5	6	6	5	6	6	5	5	6	6
23025	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	4	5	5	5	4	4	5
3640	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	5	6	6	5	5	6	6
3718	6	6	6	6	6	6	6	6	7	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	7	7	6	6	7	6	7
3594	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	7	6	5	6	6	7
5864	5	6	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5
80726	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	6	6	5	5	6	5	5	5	5	5	5	5	5	5
3727	6	6	6	6	6	5	5	7	6	6	7	8	6	6	8	7	7	8	5	7	6	7	6	5	8	6	5	7	7	7	7
25804	6	6	7	7	6	6	6	7	7	7	8	7	7	7	7	7	7	7	6	7	7	6	6	6	8	6	6	7	7	7	8
126364	6	5	5	6	6	6	5	6	6	6	6	6	5	6	5	6	5	5	6	5	6	6	5	6	6	6	6	5	5	5	6
51477	6	7	7	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	7	7	6	6	6	7	6	6	7	7	6	7
8178	6	7	6	7	7	6	7	7	7	6	7	7	6	6	7	7	7	7	6	7	7	6	7	6	7	7	7	7	7	7	7
23770	7	7	8	7	7	7	6	7	7	7	7	8	7	7	7	8	7	7	7	8	8	7	7	7	8	7	7	7	7	7	7
9244	5	6	6	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	5	5	5
1311	6	6	6	7	7	7	6	6	6	7	6	8	6	7	6	6	7	7	7	6	7	7	6	8	8	6	6	7	8	6	7
2657	5	5	6	6	5	6	5	6	6	6	5	6	5	5	6	5	5	6	6	5	6	5	6	6	5	6	6	5	5	6	6
10147	7	7	7	7	7	7	7	7	8	7	8	8	8	7	8	8	8	8	7	8	7	7	7	7	8	7	7	7	8	8	8
54929	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
126382	6	7	7	7	6	6	6	7	7	6	7	7	7	6	6	6	6	7	6	7	6	6	6	6	8	6	7	7	6	7	7
57794	7	7	7	8	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	8	8	7	7	7	7	8
83983	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	5	4	5	5
80714	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
9170	6	6	5	6	6	6	6	6	6	5	6	5	6	6	5	5	6	6	6	6	6	6	5	6	6	5	6	6	6	6	6
51291	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7
57130	6	6	7	6	6	6	6	6	7	6	7	6	6	6	6	7	6	6	6	7	6	6	6	6	7	6	6	6	7	7	7
7561	5	5	5	6	6	6	6	6	6	5	5	7	6	6	6	5	5	5	6	5	5	5	5	5	5	5	5	5	5	6	6
440515	7	6	6	7	6	6	6	7	7	6	6	7	6	6	7	6	7	7	6	7	6	6	6	7	7	7	6	6	7	7	6
91120	6	6	6	6	6	6	5	6	5	5	6	6	6	6	6	6	6	5	6	6	5	6	5	6	6	6	6	6	6	6	6
100302179	6	6	6	6	6	7	7	5	7	6	5	7	5	6	6	6	5	6	6	7	6	5	6	7	6	7	7	5	6	6	7
100129842	7	7	7	8	7	7	8	6	7	7	7	8	7	6	7	7	6	7	7	8	6	6	6	8	7	7	7	7	7	8	6
199777	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	7	6
7562	7	7	7	7	7	6	7	6	7	7	6	7	6	6	7	7	7	7	6	7	7	7	7	7	7	6	6	7	7	7	6
163227	7	7	7	7	6	6	7	6	7	7	6	7	6	6	7	6	6	7	6	7	7	6	7	7	7	7	6	6	7	7	6
7594	8	8	8	8	7	7	7	7	7	7	6	8	6	7	7	7	7	7	6	7	7	6	7	7	8	7	7	7	8	8	6
7757	6	6	6	7	6	6	6	6	6	6	6	7	6	6	6	7	6	6	6	6	6	6	6	7	6	6	6	6	6	7	6
163223	5	6	5	5	6	6	5	5	5	5	4	6	5	5	6	6	5	5	5	5	6	5	5	5	5	5	4	5	7	6	5
148198	8	7	8	7	7	7	8	7	7	8	7	8	7	6	7	7	7	7	6	8	7	6	6	7	7	7	7	8	8	7	6
374890	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	6	5	5	7	6	6	5	6	7	5	5	6	6
7652	6	6	5	6	6	6	5	6	6	5	6	6	6	6	6	5	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5
388523	5	6	6	5	5	5	5	5	6	6	5	6	5	5	5	5	5	5	6	6	6	5	6	6	5	5	5	5	5	5	5
101929144	6	5	5	5	6	6	6	5	6	5	5	5	6	6	6	5	5	5	5	5	5	6	6	5	5	5	5	5	5	5	6
440519	7	8	8	8	7	7	7	7	7	7	7	7	6	7	7	8	7	7	6	8	7	6	7	7	8	7	7	8	7	7	7
7644	8	8	7	7	7	6	7	7	7	7	5	7	6	6	6	7	7	6	5	7	7	8	7	7	7	7	7	7	7	7	7
104472717	5	6	5	6	6	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5
171392	6	6	6	6	6	6	6	6	6	6	4	7	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	5
148213	5	6	5	6	6	6	5	6	5	5	5	6	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5
100505851	5	6	6	6	5	5	5	5	5	5	5	5	5	5	6	4	5	5	4	5	4	5	6	5	5	5	5	4	5	4	5
148189	6	7	6	6	7	6	7	7	7	6	8	7	6	6	6	6	5	7	7	7	5	6	6	6	6	5	6	7	7	7	5
100420587	5	6	5	5	6	6	5	5	5	5	5	5	6	5	6	5	4	5	5	5	5	5	5	6	5	5	6	4	4	5	5
7386	6	6	6	5	5	5	5	6	5	6	6	7	5	6	6	6	6	6	5	7	6	6	5	5	6	5	5	6	7	6	6
284395	5	6	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5	5	4	4	4	5
83636	6	6	6	6	6	6	6	6	6	8	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
57616	6	6	5	6	6	6	6	6	6	8	6	6	5	6	6	6	5	6	6	6	6	6	6	6	6	6	5	6	5	6	5
400684	5	6	5	5	5	5	5	5	5	6	5	5	6	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6
84079	6	8	7	7	6	6	6	6	7	7	7	8	6	6	6	7	7	7	6	6	6	6	6	6	8	6	6	9	8	7	7
109616972	6	7	7	7	6	6	6	7	6	7	6	7	6	7	7	6	7	7	6	7	7	6	6	6	7	5	6	7	6	6	7
11136	5	6	5	5	5	5	5	6	6	5	5	5	6	6	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5
84902	7	9	7	7	7	7	7	7	7	7	7	8	7	7	7	8	7	7	7	6	6	7	7	7	7	7	7	8	7	8	7
85415	6	7	7	7	6	6	6	6	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	9	7	8	7
56301	5	6	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5
1050	6	6	7	6	6	6	7	7	6	7	6	7	7	7	7	6	7	7	6	7	7	6	6	6	7	7	6	7	7	7	7
5184	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	6	6	7	7	6	7	8	7	7
284402	6	7	5	5	6	6	6	5	6	5	5	5	6	5	6	5	5	5	5	6	5	5	6	5	5	5	5	5	5	5	6
148103	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5
400685	5	6	4	6	5	5	6	5	5	5	5	6	5	4	5	4	5	5	6	4	4	5	5	5	4	5	5	4	4	4	5
126375	5	6	6	5	6	6	6	5	6	6	6	5	5	5	6	5	5	5	6	6	5	5	6	5	5	5	6	6	5	5	5
100128675	7	9	7	8	7	7	7	7	7	7	7	7	7	8	7	6	7	7	7	7	7	8	7	7	7	7	7	7	6	7	7
163175	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	5	6	5	6	5	6	6	6	6	5	6	6	6	5	5	5
148109	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5
388533	6	6	5	6	6	7	6	5	6	5	6	6	5	6	6	5	5	5	6	5	5	6	5	5	4	6	5	5	5	5	5
374897	6	7	5	5	6	5	6	5	6	5	6	5	6	5	5	5	5	5	6	5	5	5	5	5	5	6	5	5	4	5	5
100506469	6	7	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	5	6	6	6	6	6	6	5	6	7	7	6	6
495	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	5	6	6	5	6	5	6
100862728	5	6	5	5	5	6	5	5	6	5	5	5	6	5	5	5	5	5	6	5	6	5	5	5	5	6	6	5	4	5	5
126393	7	7	6	7	7	7	7	7	7	7	6	6	6	6	6	6	7	7	6	6	6	7	6	6	6	6	6	7	8	7	7
644050	5	5	4	5	5	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
58510	6	6	5	5	6	6	6	5	6	5	6	5	6	5	5	5	6	5	5	5	6	5	6	6	5	6	6	5	5	5	5
4868	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
84807	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	7
7305	7	7	7	7	8	7	6	7	8	8	7	7	7	8	9	11	8	8	7	8	8	7	7	7	9	8	7	8	10	8	8
25999	7	7	6	7	7	7	7	7	6	7	7	7	6	7	6	7	7	6	6	6	6	7	7	7	7	6	6	7	8	7	7
199745	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
5438	6	6	6	5	5	5	5	6	5	5	6	7	5	7	5	6	6	5	5	6	5	5	5	5	6	5	5	7	7	6	6
1346	6	7	6	6	6	6	6	6	6	7	6	7	6	6	6	6	6	6	6	6	6	6	7	6	7	6	6	7	6	6	6
147929	6	6	6	6	6	6	6	5	6	6	6	6	6	6	5	5	6	6	6	5	6	6	6	6	6	6	5	6	6	6	6
100506930	9	9	8	8	7	7	7	7	8	7	8	9	7	8	7	7	7	7	7	7	7	7	7	7	7	6	7	9	10	8	8
57677	6	6	5	5	5	5	5	5	5	6	5	6	5	6	5	5	5	5	5	5	5	5	5	5	5	4	5	6	6	5	5
284406	7	6	6	6	6	6	6	6	6	6	6	7	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6
84924	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
339324	8	7	7	6	6	6	6	7	6	6	6	7	6	7	6	6	7	6	6	7	7	6	6	6	6	6	6	8	8	7	6
57711	7	7	6	6	6	6	6	6	6	6	6	7	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	7	8	6	6
388536	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	8	8	8	7
92283	7	7	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6
101927621	8	8	7	7	8	8	7	7	8	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8
342892	7	7	7	6	6	6	6	5	7	7	7	7	6	7	6	7	5	6	6	6	6	6	6	7	6	7	7	7	7	7	6
374899	7	7	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	5	6	6	6	6	5	6	5	6	6	6	7	6	6
199704	8	8	6	6	6	6	6	6	6	5	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	8	7	6
92285	7	7	6	6	6	6	6	5	6	6	6	6	5	6	6	6	6	6	6	6	5	5	6	6	6	6	6	7	7	6	6
148266	7	6	6	6	6	5	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	5	6
51276	6	6	5	5	5	6	5	5	5	5	5	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	5
22835	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	6	6	5	5	5	6	6	5	6	6	6	6	6
163115	5	5	5	5	5	6	5	5	5	5	5	5	5	6	5	5	5	5	6	5	5	5	5	5	5	5	5	5	7	5	5
100631378	6	7	5	5	6	6	6	6	6	5	6	6	5	6	5	5	5	6	6	5	5	6	5	5	5	5	5	5	5	5	5
83889	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5	5	5	4	5	5	4	4	5	5
8193	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6
94274	6	7	5	5	6	6	5	6	6	6	6	6	5	6	6	5	6	5	6	6	5	6	5	6	6	5	5	6	6	5	5
90522	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
199720	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
115727	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
11184	7	7	6	6	7	7	7	6	7	6	7	6	6	6	7	6	6	6	6	6	6	7	7	6	7	7	7	7	6	6	7
147968	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5
3960	6	7	6	6	6	6	6	6	6	6	6	5	6	5	5	5	5	5	6	6	6	6	6	6	5	6	6	5	5	5	6
126432	5	6	5	6	6	6	5	6	5	5	6	5	5	5	6	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5
22933	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
643669	7	7	6	6	6	7	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6
126433	6	7	6	6	6	6	5	6	6	6	6	6	5	6	5	5	6	6	6	5	5	5	5	6	6	6	6	6	6	6	6
342898	7	7	6	6	7	7	6	6	6	7	6	7	7	6	6	6	6	6	6	6	6	7	6	7	6	6	6	6	6	6	6
282617	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	6	4	5	5	4	4	4	5
57622	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6
9535	8	8	7	7	8	7	8	7	9	7	8	7	7	7	9	9	7	7	8	7	8	7	8	7	8	9	8	7	8	8	8
54623	8	9	9	8	8	8	8	8	8	8	9	9	7	8	8	9	8	8	8	8	8	7	8	8	9	8	8	8	9	9	8
100616163	5	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	4	5
6217	10	11	11	12	10	9	9	11	12	11	15	15	11	12	12	13	12	12	10	11	12	9	10	10	13	11	11	14	15	13	12
126272	5	6	5	4	4	5	5	4	4	4	4	5	5	4	4	5	4	4	4	5	4	5	6	5	4	5	5	4	4	5	4
163126	7	7	7	7	6	6	7	7	6	7	6	7	7	7	7	6	7	7	7	7	7	6	7	6	6	6	6	6	6	7	6
1178	5	6	5	6	5	5	5	6	6	6	5	5	6	5	5	5	5	5	5	5	5	6	5	5	4	5	5	4	4	4	5
9149	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7
2091	8	10	8	9	8	8	8	8	9	7	11	10	8	9	8	9	9	9	7	8	8	7	8	7	9	8	8	11	12	10	10
8857	6	6	5	6	6	6	6	7	6	7	6	5	6	6	6	11	5	6	6	5	5	5	5	6	6	6	6	5	9	6	6
163131	8	8	7	7	6	6	7	6	7	7	7	7	6	7	6	7	7	7	6	6	6	6	7	6	7	6	6	7	10	7	7
284323	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	7	6	6
148014	4	4	4	4	4	4	4	5	4	5	4	4	5	4	4	4	4	4	5	5	5	5	5	4	4	4	4	4	4	4	4
79935	6	6	5	6	6	5	6	6	6	5	6	5	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	5	6	6
693226	5	6	5	6	6	5	6	6	5	5	5	6	5	6	6	5	5	5	5	5	4	6	5	4	5	5	4	4	4	5	5
126526	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
147746	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	4	5	5
57716	5	6	5	6	5	6	5	6	6	5	5	5	5	5	5	5	5	5	6	5	5	6	6	5	5	5	6	5	5	5	5
29950	6	7	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	7	6	6	7	5	6	7	7
29946	7	7	7	6	7	7	7	7	7	7	7	7	7	6	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	8	7
645	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	7	6	7	6	7	6	6	6	6	7	6	6	7	6	7	7
9253	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6
79934	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
284325	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	6	6	6	6	6
1548	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	6	6	6	6	5	6	6	6	5	7	6	5	5	6	6
7040	6	6	5	5	6	6	6	6	6	7	6	6	6	6	7	9	6	6	6	6	6	5	6	6	7	6	6	7	7	6	7
80776	6	6	5	5	6	6	6	6	5	6	5	6	5	6	6	6	5	5	6	6	6	6	5	6	5	6	6	5	6	5	6
56915	5	6	6	6	5	5	5	5	6	5	6	5	6	5	5	5	5	6	5	5	5	5	5	6	6	6	5	6	7	6	5
374907	7	7	6	7	7	7	7	6	6	6	6	6	7	6	7	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6
1089	6	6	5	6	6	6	6	5	6	5	6	5	5	5	5	5	6	5	6	5	5	5	5	6	5	5	5	5	5	5	5
1087	5	6	5	6	6	6	6	5	6	5	6	5	6	5	6	5	5	5	6	6	7	6	6	6	5	5	5	5	4	5	5
147719	6	7	5	6	6	6	6	5	6	6	6	5	6	5	6	5	6	6	6	6	5	6	6	6	5	6	6	5	5	5	5
10567	8	8	7	8	7	7	7	7	8	8	8	8	7	8	8	9	8	8	7	8	8	7	8	9	9	8	8	9	9	10	8
2901	6	6	6	6	6	6	6	6	5	6	6	5	6	6	6	5	6	5	6	6	6	6	6	6	5	5	6	6	5	5	6
5452	6	7	6	6	7	7	7	7	7	6	6	6	6	6	7	7	6	6	7	6	6	7	7	6	7	7	7	6	6	6	7
100422980	9	9	9	9	10	10	9	8	9	9	9	8	8	8	8	9	8	8	10	7	8	9	9	11	9	10	10	9	9	9	8
162989	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
2931	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	8	7	7	7	7	7	7	7	8	7	7	8	9	8	8
2077	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6
5050	7	7	7	7	7	7	7	7	6	6	7	7	6	7	6	6	7	6	6	7	7	7	6	6	7	6	7	7	7	7	7
84518	7	7	6	6	7	6	7	6	6	6	6	7	6	7	5	5	6	5	6	6	6	7	6	6	6	6	6	6	6	6	6
3991	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	5	6	5	6	6	5	5	5	5	6	5	5	6
284340	6	7	10	6	7	6	6	6	6	6	5	6	6	6	6	5	7	5	6	10	9	6	6	6	5	6	5	5	5	5	6
1088	5	6	5	5	6	5	6	5	6	5	6	5	5	5	5	4	5	5	6	6	5	5	5	5	4	5	5	4	4	5	5
5676	5	6	6	6	6	6	6	6	6	5	6	5	6	5	5	5	5	5	6	5	5	6	5	6	5	5	6	5	5	5	5
5680	5	6	6	6	6	5	6	6	5	5	5	5	5	5	5	5	5	5	6	5	5	5	6	6	5	5	5	5	4	5	5
5670	5	6	5	6	5	6	5	5	6	6	6	5	6	5	5	5	5	5	6	5	5	5	5	6	5	5	5	4	4	4	5
5673	6	7	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	6	5	6	6	6	6	5	6	6	5	5	5	5
284344	6	7	6	6	6	6	7	6	6	6	6	5	6	6	6	5	6	5	7	5	5	6	7	7	5	6	6	5	5	5	5
5678	6	6	6	6	7	7	6	5	6	6	6	6	7	6	5	5	5	5	6	6	6	6	6	6	5	6	6	5	5	5	5
27076	6	6	6	6	6	5	6	6	6	6	6	5	6	6	5	5	5	6	6	5	6	5	6	6	6	6	6	5	5	5	7
653583	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
23474	7	6	7	7	6	6	7	6	7	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	7	6	7	6
7515	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	8	7	7	7	8	7	7
126298	6	6	6	6	6	6	6	6	6	5	6	6	5	6	6	5	6	6	6	6	6	6	6	5	6	5	5	5	5	6	6
126299	8	9	8	8	9	8	8	8	9	8	9	8	8	8	8	9	8	8	8	8	8	8	8	9	8	9	9	9	9	9	9
199731	7	7	8	7	7	7	7	7	7	7	8	8	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7
5329	6	6	7	6	6	6	6	7	6	7	7	6	7	7	6	9	7	7	6	6	6	5	6	7	9	7	6	8	7	9	7
56006	7	7	7	7	7	7	7	7	7	7	8	7	7	8	7	7	7	7	7	7	7	6	7	7	8	7	7	8	8	8	8
3783	6	7	8	6	6	6	6	6	6	6	9	6	7	7	6	6	6	7	6	6	7	6	7	7	8	6	7	8	6	8	7
284348	5	6	5	5	6	6	6	6	5	5	6	5	5	6	5	5	6	5	6	5	6	6	6	5	7	5	6	6	5	6	5
342908	5	6	6	5	5	5	6	5	5	5	5	6	6	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	7	6	5
7596	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	7	6	5
101928063	6	6	5	5	5	5	6	6	5	5	5	5	6	6	6	5	5	5	5	5	6	6	5	6	5	6	6	5	5	5	6
9310	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	7	6	6
7772	5	6	6	6	6	6	5	6	6	6	6	6	5	5	6	5	5	6	6	6	5	6	6	6	5	5	6	5	6	6	5
7733	5	6	5	5	6	6	5	6	6	6	6	5	6	6	6	5	6	6	6	5	6	6	6	6	5	5	6	6	6	6	6
125931	5	6	5	6	6	6	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	4	4	5
388550	4	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	4	5	4	4	5	5	5	4	4	5	4	4	4	5
100616355	11	11	10	11	10	11	10	8	11	10	11	8	9	9	8	9	8	8	11	8	8	10	10	11	9	11	11	9	9	10	9
